BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460641.959441,1.00568,0.00245,1.0226,0.96,0.88,13.08,14735
2460641.959677,1.00389,0.00245,1.0228,-0.64,0.79,13.55,14671
2460641.959920,1.00201,0.00245,1.0230,0.51,0.87,13.43,15034
2460641.960155,1.00130,0.00244,1.0232,0.41,-0.40,13.88,13576
2460641.960391,0.99948,0.00244,1.0234,-1.34,-1.66,13.72,13239
2460641.960627,0.99847,0.00244,1.0236,-0.10,0.17,13.36,14535
2460641.960862,1.00208,0.00244,1.0238,-1.15,-0.59,13.29,14660
2460641.961098,1.00475,0.00245,1.0240,0.72,0.90,13.53,13122
2460641.961333,1.00111,0.00245,1.0243,-0.56,0.41,13.42,13982
2460641.961569,1.00443,0.00245,1.0245,-1.45,-1.01,13.62,13585
2460641.961811,1.00163,0.00246,1.0247,-0.93,0.38,13.63,12842
2460641.962047,1.00438,0.00246,1.0250,1.42,1.58,13.71,13072
2460641.962282,1.00571,0.00245,1.0252,2.38,1.73,13.86,13446
2460641.962518,1.00476,0.00246,1.0254,-0.15,-0.40,13.48,13387
2460641.962753,1.00411,0.00246,1.0256,0.83,0.76,13.35,14880
2460641.962989,1.00025,0.00245,1.0259,0.66,0.39,13.38,14423
2460641.963224,1.00560,0.00246,1.0261,-0.01,-0.03,13.26,14011
2460641.963467,1.00052,0.00244,1.0264,-1.00,-1.46,13.15,14822
2460641.963702,1.00320,0.00245,1.0266,-0.28,-0.88,13.40,13856
2460641.963938,1.00271,0.00246,1.0269,-0.19,-0.86,13.63,13918
2460641.964174,1.00180,0.00245,1.0271,-0.18,-0.29,13.80,12743
2460641.964410,1.00267,0.00245,1.0273,-0.23,0.75,13.29,14004
2460641.964645,1.00422,0.00246,1.0276,-1.45,-0.86,13.38,15103
2460641.964880,1.00071,0.00246,1.0278,1.08,0.74,13.28,14880
2460641.965123,0.99930,0.00245,1.0281,1.12,1.03,13.09,15431
2460641.965358,1.00138,0.00245,1.0284,1.28,0.05,13.17,15422
2460641.965594,1.00288,0.00246,1.0286,-0.01,-0.20,13.22,15607
2460641.965829,0.99836,0.00245,1.0289,0.59,0.27,13.26,15426
2460641.966065,1.00348,0.00246,1.0291,1.08,0.42,13.37,14620
2460641.966301,1.00155,0.00246,1.0294,0.02,-0.76,13.36,14232
2460641.966537,1.00296,0.00246,1.0297,-1.34,-1.25,13.29,14607
2460641.966773,1.00196,0.00246,1.0299,-1.21,-1.58,12.95,16057
2460641.967008,1.00758,0.00246,1.0302,0.25,-0.46,13.09,15371
2460641.967251,1.00266,0.00246,1.0305,0.35,0.01,13.18,15115
2460641.967487,1.00058,0.00245,1.0308,-1.07,-0.51,13.12,16297
2460641.967722,1.00276,0.00246,1.0310,-0.32,-0.01,12.96,15891
2460641.967957,1.00167,0.00245,1.0313,1.14,0.20,12.76,16206
2460641.968192,1.00413,0.00246,1.0316,2.08,0.91,13.36,14434
2460641.968428,1.00516,0.00246,1.0319,0.53,-0.07,12.92,16934
2460641.968664,1.00232,0.00245,1.0321,-0.63,-0.65,13.20,15751
2460641.968900,1.00217,0.00246,1.0324,0.40,-0.37,13.14,15766
2460641.969142,0.99992,0.00246,1.0327,0.41,-0.35,13.19,15020
2460641.969377,1.00076,0.00246,1.0330,-0.34,-1.47,13.08,15148
2460641.969613,1.00419,0.00246,1.0333,-0.85,-1.43,13.15,14775
2460641.969848,1.00347,0.00246,1.0336,-0.19,-0.93,13.22,14247
2460641.970083,1.00355,0.00246,1.0339,0.17,-0.39,13.01,14466
2460641.970319,1.00103,0.00246,1.0342,-0.41,-0.47,13.52,12552
2460641.970561,1.00332,0.00246,1.0345,-2.44,-0.77,13.85,12545
2460641.970797,0.99894,0.00245,1.0348,1.26,0.33,13.61,12200
2460641.971032,1.00085,0.00246,1.0351,2.59,1.39,13.75,12531
2460641.971268,0.99872,0.00246,1.0354,0.76,-0.07,13.60,12380
2460641.971503,1.00293,0.00247,1.0357,-0.30,-0.95,13.81,11872
2460641.971739,1.00378,0.00246,1.0360,1.34,0.15,13.82,11809
2460641.971974,1.00656,0.00247,1.0364,0.24,-0.91,13.59,12575
2460641.972216,1.00146,0.00246,1.0367,-1.22,-1.65,13.77,11777
2460641.972452,1.00672,0.00247,1.0370,-1.02,-2.01,13.41,12573
2460641.972687,0.99840,0.00246,1.0373,0.19,-1.01,13.56,12547
2460641.972923,1.00216,0.00246,1.0376,0.06,-0.19,13.44,12931
2460641.973157,1.00306,0.00246,1.0379,-1.32,-0.84,13.45,13800
2460641.973393,1.00042,0.00246,1.0383,-1.72,-0.97,13.13,14380
2460641.973629,0.99978,0.00246,1.0386,0.86,0.42,13.69,12618
2460641.973871,0.99581,0.00246,1.0389,2.59,0.14,13.55,12781
2460641.974106,1.00564,0.00247,1.0393,0.03,-0.79,13.55,13543
2460641.974341,1.00455,0.00246,1.0396,0.75,-0.71,13.42,13098
2460641.974576,1.00094,0.00246,1.0399,0.82,0.17,13.19,14187
2460641.974812,1.00037,0.00246,1.0403,-0.02,-1.32,13.10,13949
2460641.975047,1.00240,0.00246,1.0406,-1.49,-2.06,13.38,14456
2460641.975289,1.00354,0.00246,1.0410,-0.35,-1.44,13.54,12818
2460641.975525,0.99572,0.00246,1.0413,-0.07,-0.07,13.88,11452
2460641.975760,1.00121,0.00247,1.0416,0.41,-0.14,13.38,12669
2460641.975996,1.00016,0.00246,1.0420,-2.13,-0.42,13.79,11632
2460641.976231,1.00166,0.00246,1.0423,0.28,-0.47,13.51,12936
2460641.976467,0.99912,0.00247,1.0427,2.79,0.44,13.74,12038
2460641.976703,1.00081,0.00246,1.0430,1.27,-0.17,13.44,13026
2460641.976939,1.00065,0.00246,1.0434,0.32,0.40,13.15,13806
2460641.977181,1.00371,0.00247,1.0438,0.38,-0.36,13.37,12334
2460641.977416,0.99977,0.00247,1.0441,0.09,-1.12,13.49,12946
2460641.977652,1.00333,0.00247,1.0445,-1.39,-2.34,13.34,12406
2460641.977887,0.99975,0.00247,1.0449,-1.01,-1.27,13.25,13043
2460641.978122,1.00206,0.00246,1.0452,-0.32,-0.44,13.07,13636
2460641.978357,1.00300,0.00246,1.0456,-1.11,-0.94,13.00,15003
2460641.978599,1.00129,0.00247,1.0460,0.32,-1.13,13.29,13483
2460641.978835,1.00113,0.00246,1.0463,-1.48,0.04,13.10,14436
2460641.979070,1.00069,0.00246,1.0467,1.21,0.14,13.12,13510
2460641.979305,1.00263,0.00247,1.0471,2.17,0.44,13.35,13457
2460641.979540,0.99774,0.00246,1.0475,-0.11,-0.82,13.43,13296
2460641.979783,1.00000,0.00247,1.0479,1.48,-0.55,13.06,14033
2460641.980018,0.99920,0.00246,1.0482,-0.24,-0.49,12.77,15918
2460641.980253,1.00306,0.00247,1.0486,-0.59,-1.64,13.03,15180
2460641.980489,1.00248,0.00246,1.0490,-0.36,-1.23,13.47,14465
2460641.980724,0.99967,0.00246,1.0494,-0.60,-1.14,12.84,15425
2460641.980966,1.00483,0.00247,1.0498,0.31,-0.53,13.48,13273
2460641.981202,1.00168,0.00246,1.0502,-0.04,-0.56,13.46,13750
2460641.981437,1.00169,0.00246,1.0506,-1.82,-0.16,13.13,14719
2460641.981672,1.00197,0.00246,1.0510,1.64,0.35,13.88,12429
2460641.981907,1.00254,0.00246,1.0514,2.65,0.13,13.24,13885
2460641.982149,0.99958,0.00246,1.0518,-0.29,-0.68,13.22,15277
2460641.982384,0.99994,0.00247,1.0522,0.77,-0.22,13.77,13067
2460641.982620,1.00056,0.00246,1.0526,-0.03,0.22,13.34,14196
2460641.982855,1.00195,0.00246,1.0530,0.16,-1.49,13.28,14001
2460641.983091,1.00042,0.00246,1.0535,-0.95,-1.53,13.29,14463
2460641.983327,1.00091,0.00246,1.0539,-0.66,-1.32,13.45,14000
2460641.983569,0.99651,0.00246,1.0543,0.66,-0.62,13.50,13976
2460641.983805,1.00102,0.00246,1.0547,-0.85,0.02,13.32,13322
2460641.984041,1.00100,0.00246,1.0551,-1.03,-0.04,13.41,13655
2460641.984276,0.99925,0.00246,1.0556,1.82,0.42,14.02,11605
2460641.984511,1.00213,0.00247,1.0560,2.31,0.42,13.63,13765
2460641.984746,0.99955,0.00247,1.0564,-0.01,-1.16,13.61,12558
2460641.984982,0.99916,0.00247,1.0569,0.53,0.47,13.35,13962
2460641.985224,1.00360,0.00248,1.0573,-0.02,0.34,13.41,13780
2460641.985459,1.00201,0.00247,1.0577,-0.79,-1.50,13.49,12788
2460641.985695,1.00274,0.00247,1.0582,-0.07,-0.67,13.29,13090
2460641.985930,0.99862,0.00247,1.0586,-0.20,-0.36,13.13,14322
2460641.986165,1.00435,0.00247,1.0590,0.05,-0.16,13.27,14004
2460641.986401,1.00283,0.00247,1.0595,-0.91,0.14,13.17,14182
2460641.986643,1.00244,0.00247,1.0599,-1.39,0.02,13.51,12836
2460641.986878,1.00426,0.00247,1.0604,2.08,0.30,13.10,14206
2460641.987114,1.00583,0.00247,1.0608,1.34,0.35,13.22,14796
2460641.987349,1.00676,0.00246,1.0613,0.04,-0.75,13.17,13184
2460641.987612,0.99922,0.00246,1.0618,0.86,0.07,13.52,13567
2460641.987847,1.00134,0.00248,1.0623,-0.27,-0.24,13.67,12250
2460641.988089,1.00294,0.00247,1.0627,-0.48,-1.26,13.46,12526
2460641.988325,1.00160,0.00247,1.0632,-0.56,-0.67,13.93,11396
2460641.988560,1.00125,0.00246,1.0636,-0.05,0.14,13.65,12534
2460641.988795,0.99784,0.00247,1.0641,-0.32,-0.19,13.81,12231
2460641.989743,1.00215,0.00247,1.0660,1.49,0.53,13.55,11541
2460641.990213,1.00651,0.00247,1.0670,0.34,0.37,13.99,11992
2460641.990455,0.99776,0.00247,1.0675,0.69,-0.50,13.81,11566
2460641.990926,0.99801,0.00247,1.0684,-0.77,-1.00,14.20,10203
2460641.991161,0.99842,0.00247,1.0689,0.27,0.58,13.83,12425
2460641.991396,1.00020,0.00247,1.0694,-0.33,0.70,13.49,12822
2460641.991631,0.99884,0.00246,1.0699,-1.41,0.07,13.96,11428
2460641.991873,1.00164,0.00247,1.0704,1.07,0.77,13.84,12613
2460641.992109,1.00059,0.00247,1.0709,3.30,1.40,14.15,10601
2460641.992344,1.00267,0.00247,1.0714,0.21,-0.19,13.79,11752
2460641.992579,1.00199,0.00247,1.0719,1.18,-0.15,13.62,12561
2460641.992815,1.00253,0.00247,1.0725,0.47,0.07,13.98,11703
2460641.993057,1.00050,0.00246,1.0730,-0.58,-1.16,14.12,11110
2460641.993293,1.00047,0.00247,1.0735,-2.32,-0.90,14.42,10155
2460641.993527,1.00133,0.00246,1.0740,0.39,-0.23,14.11,10308
2460641.993762,0.99983,0.00246,1.0745,0.89,0.76,13.59,12177
2460641.993997,0.99789,0.00247,1.0751,-1.27,0.01,13.70,12244
2460641.994240,1.00028,0.00247,1.0756,-0.65,0.78,13.64,12202
2460641.994475,1.00303,0.00248,1.0761,1.98,0.60,13.80,11665
2460641.994710,0.99698,0.00247,1.0766,2.49,1.04,13.73,12177
2460641.994945,1.00603,0.00247,1.0772,-0.07,-0.35,13.46,13519
2460641.995180,0.99752,0.00246,1.0777,0.94,0.29,13.20,13765
2460641.995422,0.99906,0.00247,1.0782,-0.62,-0.54,13.51,13803
2460641.995657,1.00845,0.00247,1.0788,-0.04,-0.18,13.37,13237
2460641.995892,1.00260,0.00246,1.0793,-1.21,-1.03,13.45,13777
2460641.996126,1.00518,0.00247,1.0798,-0.08,-0.10,13.29,13182
2460641.996361,1.00443,0.00247,1.0804,0.47,0.07,13.68,12025
2460641.996603,1.00488,0.00247,1.0810,-0.55,0.40,13.54,13532
2460641.996839,1.00196,0.00246,1.0815,1.10,0.24,13.52,13457
2460641.997103,1.00060,0.00246,1.0821,1.99,2.05,13.64,12852
2460641.997345,0.99799,0.00246,1.0827,0.22,-0.52,13.37,12472
2460641.997580,1.00300,0.00247,1.0832,0.26,-0.08,13.61,12240
2460641.997815,1.00153,0.00246,1.0838,1.08,0.05,13.53,13603
2460641.998050,1.00155,0.00247,1.0844,0.10,-0.21,13.27,13068
2460641.998292,0.99565,0.00246,1.0849,-1.66,-0.58,13.20,13529
2460641.998527,0.99818,0.00247,1.0855,0.32,-0.32,13.25,13351
2460641.998762,1.00151,0.00247,1.0861,-0.04,-0.14,13.30,13483
2460641.998997,1.00135,0.00247,1.0866,-0.59,0.02,13.45,13929
2460641.999232,1.00518,0.00246,1.0872,0.55,0.37,13.27,13397
2460641.999474,1.00221,0.00246,1.0878,2.22,1.05,13.29,14123
2460641.999710,0.99898,0.00246,1.0884,1.83,0.47,13.16,14849
2460641.999945,1.00166,0.00246,1.0890,0.05,-0.38,13.18,14584
2460642.000180,1.00549,0.00246,1.0896,1.81,1.03,13.05,14575
2460642.000415,1.00331,0.00246,1.0901,0.13,-0.17,13.04,14428
2460642.000651,1.00414,0.00247,1.0908,-0.71,-0.70,13.40,13256
2460642.000893,1.00106,0.00247,1.0914,-1.10,-0.46,13.43,13786
2460642.001128,1.00358,0.00247,1.0919,-0.19,-0.18,13.23,13445
2460642.001363,1.00520,0.00247,1.0925,0.28,0.56,13.06,14509
2460642.001598,1.00440,0.00247,1.0931,-0.91,0.92,13.15,14568
2460642.001834,1.00279,0.00246,1.0938,1.04,0.46,13.11,15340
2460642.002069,0.99857,0.00246,1.0944,2.46,0.62,13.16,14822
2460642.002311,1.00062,0.00247,1.0950,0.86,0.18,13.10,14334
2460642.002546,1.00417,0.00247,1.0956,0.26,0.18,13.19,14041
2460642.002781,1.00114,0.00247,1.0962,1.24,0.38,12.98,14253
2460642.003016,0.99696,0.00247,1.0968,-0.17,-0.44,13.24,13526
2460642.003251,1.00109,0.00247,1.0974,-1.07,-0.77,13.48,12910
2460642.003493,1.00474,0.00247,1.0981,-0.68,0.03,13.28,14096
2460642.003728,1.00147,0.00247,1.0987,0.51,0.54,13.57,12813
2460642.003962,1.00296,0.00248,1.0993,-1.11,0.12,13.22,13816
2460642.004197,0.99962,0.00246,1.0999,-0.13,0.82,13.51,13649
2460642.004439,0.99827,0.00246,1.1006,2.52,1.01,13.41,12489
2460642.004674,1.00081,0.00247,1.1012,1.48,0.33,13.23,14143
2460642.004908,0.99864,0.00247,1.1019,0.75,0.35,13.22,13889
2460642.005144,1.00175,0.00247,1.1025,0.68,0.18,13.09,14958
2460642.005386,1.00264,0.00248,1.1032,-0.25,-0.53,13.32,14053
2460642.005620,1.00172,0.00247,1.1038,-1.76,-0.89,13.19,13522
2460642.005905,1.00000,0.00248,1.1046,-0.52,-0.51,13.49,11405
2460642.006140,1.00352,0.00247,1.1052,-0.25,-0.30,13.21,13575
2460642.006375,1.00190,0.00247,1.1059,-0.47,0.51,13.24,14312
2460642.006610,1.00365,0.00248,1.1066,-0.32,0.66,13.18,14114
2460642.006845,0.99917,0.00248,1.1072,2.85,0.89,13.31,13630
2460642.007087,0.99650,0.00247,1.1079,1.80,-0.05,13.71,12895
2460642.007322,0.99845,0.00248,1.1085,0.35,0.36,13.48,12224
2460642.007557,0.99997,0.00247,1.1092,1.22,0.63,13.26,13648
2460642.007792,1.00172,0.00247,1.1099,-0.00,-0.12,13.13,15005
2460642.008034,1.00103,0.00248,1.1106,-0.70,-0.14,13.34,12730
2460642.008269,1.00087,0.00248,1.1113,-1.05,-0.82,13.23,14532
2460642.008504,0.99800,0.00247,1.1119,-0.13,-0.36,13.09,13511
2460642.008739,1.00149,0.00247,1.1126,-0.39,-0.03,13.30,13088
2460642.008981,0.99900,0.00247,1.1133,-0.33,1.15,13.40,13200
2460642.009215,0.99498,0.00246,1.1140,1.48,0.71,12.97,13273
2460642.009450,0.99975,0.00248,1.1147,3.86,1.50,13.12,13757
2460642.009692,1.00074,0.00248,1.1154,0.56,0.06,13.12,14864
2460642.009927,1.00164,0.00246,1.1161,0.72,0.29,13.03,14649
2460642.010162,1.00019,0.00247,1.1168,1.25,0.76,13.01,14632
2460642.010404,1.00201,0.00248,1.1175,-1.51,-0.45,13.15,14366
2460642.010640,1.00410,0.00248,1.1182,-1.40,-0.84,13.24,13506
2460642.010874,0.99856,0.00247,1.1189,-0.12,-0.28,13.08,15036
2460642.011109,0.99956,0.00248,1.1197,0.36,0.67,13.18,13337
2460642.011351,1.00450,0.00249,1.1204,-0.80,0.37,13.31,13717
2460642.011585,1.00135,0.00248,1.1211,1.26,0.21,13.21,13291
2460642.011827,0.99395,0.00247,1.1218,3.09,0.69,13.56,13416
2460642.012062,1.00305,0.00248,1.1225,0.77,0.09,13.42,13264
2460642.012297,1.00150,0.00248,1.1233,0.44,0.13,13.00,14682
2460642.012531,1.00057,0.00246,1.1240,0.77,0.17,13.24,14456
2460642.012773,0.99745,0.00247,1.1247,0.00,0.31,13.44,13334
2460642.013008,1.00187,0.00248,1.1255,-0.97,-0.35,13.24,14071
2460642.013243,1.00209,0.00248,1.1262,-0.27,0.02,13.90,12140
2460642.013478,0.99882,0.00249,1.1270,0.24,0.09,13.77,11960
2460642.013720,0.99765,0.00248,1.1277,-0.63,0.70,13.62,12252
2460642.013954,1.00469,0.00248,1.1285,0.18,0.48,13.31,13148
2460642.014189,0.99590,0.00248,1.1292,2.31,0.56,13.63,12439
2460642.014424,1.00102,0.00249,1.1300,3.55,0.26,13.53,12236
2460642.014665,0.99931,0.00249,1.1307,0.23,0.47,13.26,12142
2460642.015135,0.99918,0.00249,1.1323,-0.10,0.00,13.52,12542
2460642.015370,1.00198,0.00249,1.1330,-0.63,-0.29,13.59,13013
2460642.015605,1.00389,0.00249,1.1338,-1.28,-0.02,13.49,12729
2460642.015847,1.00367,0.00249,1.1346,-0.12,-0.46,13.58,13241
2460642.016081,1.00069,0.00249,1.1354,-0.50,0.63,13.91,11415
2460642.016316,0.99976,0.00248,1.1361,0.38,0.87,13.55,12190
2460642.016551,0.99995,0.00249,1.1369,1.57,0.09,13.70,11600
2460642.016793,1.01044,0.00250,1.1377,3.28,0.39,13.80,11965
2460642.017027,1.00331,0.00249,1.1385,-0.09,0.21,13.75,11837
2460642.017262,1.00481,0.00249,1.1393,1.01,0.32,13.80,11139
2460642.017504,1.00237,0.00250,1.1401,1.03,-0.01,14.46,10222
2460642.017739,1.00238,0.00249,1.1409,-1.14,-0.20,13.53,12036
2460642.017973,1.00404,0.00250,1.1417,-1.67,-0.88,13.88,11746
2460642.018208,1.00687,0.00249,1.1425,0.61,0.56,13.78,10412
2460642.018450,1.00052,0.00250,1.1433,0.10,0.28,14.55,9872
2460642.018685,0.99864,0.00249,1.1441,-0.72,1.17,13.68,12264
2460642.020340,1.00429,0.00251,1.1499,-1.42,-0.67,14.30,9785
2460642.020809,0.99746,0.00250,1.1516,0.07,0.70,14.71,9112
2460642.021065,1.00080,0.00250,1.1525,-0.83,0.87,14.55,9311
2460642.021300,1.00087,0.00250,1.1533,1.18,0.72,14.42,9573
2460642.021769,1.00194,0.00249,1.1550,1.44,0.42,14.26,10329
2460642.022011,1.00472,0.00249,1.1559,1.09,0.93,14.10,11690
2460642.022245,1.00770,0.00249,1.1567,0.57,0.27,14.04,10722
2460642.022480,1.00011,0.00248,1.1576,0.21,-0.59,14.80,9782
2460642.022715,1.00112,0.00249,1.1584,-1.41,-0.06,14.37,10174
2460642.022956,0.99927,0.00250,1.1593,0.41,0.27,13.80,11157
2460642.023666,0.99860,0.00250,1.1620,0.31,0.44,14.58,9180
2460642.023901,0.99641,0.00250,1.1628,3.23,0.15,14.47,9736
2460642.024136,1.00474,0.00250,1.1637,2.57,0.39,14.30,10128
2460642.024612,1.00033,0.00251,1.1655,2.50,-0.04,14.43,9021
2460642.024847,1.00014,0.00250,1.1664,-0.74,-0.02,14.08,10070
2460642.025317,0.99546,0.00249,1.1682,-0.28,0.03,14.14,9955
2460642.026028,0.99995,0.00250,1.1710,1.26,0.76,14.55,9857
2460642.026262,0.99904,0.00250,1.1719,3.12,0.61,14.57,9429
2460642.026504,1.00349,0.00252,1.1728,2.97,0.07,14.62,9297
2460642.026738,0.99771,0.00250,1.1737,0.42,0.72,14.08,10478
2460642.026973,1.00189,0.00250,1.1747,0.77,-0.10,14.46,9813
2460642.027208,0.99565,0.00248,1.1756,0.45,-0.30,13.70,11761
2460642.027450,1.00222,0.00249,1.1765,-1.73,-0.82,14.23,10462
2460642.027685,1.00474,0.00249,1.1775,0.42,0.14,14.38,11182
2460642.027920,1.00222,0.00249,1.1784,0.56,0.10,13.97,12531
2460642.028155,1.00359,0.00250,1.1793,-0.44,1.07,14.23,10489
2460642.028397,1.00052,0.00249,1.1803,-0.83,0.53,14.27,10630
2460642.028631,0.99797,0.00248,1.1813,1.48,0.99,14.01,10627
2460642.028866,1.00050,0.00249,1.1822,3.15,-0.03,14.20,10329
2460642.029100,0.99949,0.00248,1.1832,0.98,0.55,13.43,12488
2460642.029343,1.00346,0.00249,1.1842,1.75,0.18,13.67,11745
2460642.029577,1.00141,0.00249,1.1851,0.91,0.47,13.95,11930
2460642.029812,1.00439,0.00249,1.1861,-1.37,-0.60,13.88,11788
2460642.030089,1.00159,0.00249,1.1872,-1.19,-0.22,13.86,11821
2460642.030330,0.99907,0.00250,1.1882,0.20,0.51,14.13,10809
2460642.030565,0.99960,0.00249,1.1892,-0.00,1.05,14.21,10678
2460642.030799,0.99996,0.00249,1.1902,-0.52,1.11,13.75,11333
2460642.031034,1.00184,0.00248,1.1912,3.58,0.21,13.92,11716
2460642.031275,1.00417,0.00250,1.1922,2.27,0.18,13.80,12225
2460642.031509,0.99636,0.00249,1.1932,1.04,0.77,13.58,12159
2460642.031744,0.99948,0.00249,1.1942,1.18,0.66,13.76,11210
2460642.031985,0.99708,0.00249,1.1952,0.92,-0.69,13.65,11991
2460642.032219,1.00025,0.00251,1.1962,-1.50,-0.35,14.16,10335
2460642.032454,0.99990,0.00249,1.1972,-1.27,-0.47,13.78,10729
2460642.032688,1.00023,0.00249,1.1982,1.76,0.46,13.94,11052
2460642.032930,0.99950,0.00249,1.1992,-0.60,0.57,13.69,10501
2460642.033165,0.99833,0.00249,1.2003,-0.22,0.85,13.46,12334
2460642.033399,1.00091,0.00250,1.2013,1.44,0.54,13.89,11423
2460642.033633,0.99606,0.00250,1.2023,3.64,0.10,13.70,11946
2460642.033875,1.00003,0.00250,1.2034,0.50,-0.03,13.69,11105
2460642.034145,1.00255,0.00250,1.2046,0.66,0.10,13.65,11870
2460642.034379,1.00296,0.00251,1.2056,1.16,0.15,13.83,10945
2460642.034613,0.99916,0.00250,1.2067,-1.97,0.01,13.68,11460
2460642.034848,1.00122,0.00251,1.2077,-0.98,-0.58,14.00,10709
2460642.035090,1.00151,0.00251,1.2088,0.34,0.20,13.90,10413
2460642.035324,1.00182,0.00251,1.2098,-0.17,0.80,13.86,11166
2460642.035559,1.00122,0.00250,1.2109,0.27,0.58,13.26,12920
2460642.035801,1.00061,0.00250,1.2120,1.66,0.44,14.00,11326
2460642.036035,0.99602,0.00250,1.2130,3.90,0.14,13.81,12406
2460642.036270,1.00130,0.00250,1.2141,0.92,-0.09,13.64,11920
2460642.036505,1.00427,0.00251,1.2152,0.87,1.08,13.91,10538
2460642.036739,1.00158,0.00250,1.2163,0.91,-0.59,13.60,12410
2460642.036981,1.00118,0.00250,1.2174,-0.95,0.05,13.53,12336
2460642.037215,1.00197,0.00250,1.2185,0.26,0.23,12.96,13181
2460642.037449,1.00627,0.00252,1.2196,-0.46,-0.40,14.05,9957
2460642.037691,1.00402,0.00250,1.2207,1.14,0.62,13.49,12531
2460642.037925,0.99984,0.00250,1.2218,-2.19,0.95,14.42,10965
2460642.038160,1.00468,0.00251,1.2229,2.46,0.04,13.88,11905
2460642.038394,1.00413,0.00250,1.2240,3.34,-0.03,13.78,11575
2460642.038636,0.99808,0.00250,1.2251,0.86,0.84,14.00,10883
2460642.038871,1.00342,0.00252,1.2262,1.33,-0.05,14.45,9303
2460642.039105,1.00558,0.00252,1.2274,0.78,0.39,14.39,9464
2460642.039347,1.00466,0.00251,1.2285,-1.15,-0.15,14.33,9850
2460642.039581,1.00041,0.00251,1.2296,-1.14,0.03,14.06,10438
2460642.039816,1.00158,0.00251,1.2308,-0.19,0.59,13.70,11513
2460642.040057,0.99815,0.00251,1.2319,0.31,-0.10,13.77,11199
2460642.040291,0.99947,0.00250,1.2331,-0.12,0.94,13.72,11701
2460642.040525,0.99276,0.00249,1.2342,3.02,-0.47,13.88,11496
2460642.040760,1.00115,0.00250,1.2354,2.50,0.09,13.93,11331
2460642.041001,0.99601,0.00250,1.2365,1.83,0.18,14.22,10164
2460642.041235,1.00306,0.00250,1.2377,0.54,0.54,13.38,11872
2460642.041470,0.99767,0.00251,1.2389,1.00,-0.04,14.06,10276
2460642.041711,0.99947,0.00251,1.2401,-0.49,-0.22,14.30,10247
2460642.041946,1.00346,0.00252,1.2412,-2.64,0.05,13.85,11131
2460642.042180,0.99859,0.00251,1.2424,0.90,-0.11,14.03,10429
2460642.042414,1.00499,0.00252,1.2436,-0.28,0.65,14.77,9037
2460642.042656,0.99804,0.00252,1.2448,-0.84,0.76,14.35,9642
2460642.042891,1.00257,0.00252,1.2460,2.20,0.11,14.05,10772
2460642.043126,0.99689,0.00250,1.2472,2.92,0.56,14.18,10951
2460642.043360,1.00275,0.00251,1.2484,1.65,-0.28,14.34,11492
2460642.043601,0.99970,0.00250,1.2496,0.75,0.08,13.76,11287
2460642.043836,1.00183,0.00250,1.2508,0.57,0.52,13.61,10795
2460642.044070,1.00227,0.00250,1.2520,0.82,-0.23,13.51,13068
2460642.044311,1.00000,0.00250,1.2533,-0.33,-0.80,13.67,12553
2460642.044545,0.99908,0.00249,1.2545,-0.04,0.23,13.67,12783
2460642.044779,0.99658,0.00250,1.2557,0.07,0.10,13.55,12482
2460642.045021,1.00186,0.00250,1.2570,-1.04,0.96,13.66,12024
2460642.045255,1.00056,0.00251,1.2582,0.14,0.66,13.86,11553
2460642.045490,1.00321,0.00251,1.2594,4.23,-0.24,13.73,11930
2460642.045732,1.00507,0.00251,1.2607,2.19,-0.95,13.57,12523
2460642.045966,0.99908,0.00251,1.2619,1.05,0.71,13.93,11583
2460642.046200,1.00293,0.00252,1.2632,1.10,0.14,13.69,12103
2460642.046442,1.00188,0.00252,1.2645,-0.08,0.17,14.13,10982
2460642.046677,1.00595,0.00252,1.2657,-0.67,-0.96,14.16,11488
2460642.046911,0.99783,0.00252,1.2670,-0.33,0.12,13.83,11110
2460642.047152,1.00794,0.00252,1.2683,1.05,0.31,14.13,12401
2460642.047386,0.99896,0.00252,1.2696,-1.04,1.01,14.22,11092
