BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460641.978702,1.00066,0.00160,1.0461,-0.98,-0.76,13.29,38238
2460641.979344,0.99886,0.00160,1.0472,1.16,-0.10,13.57,37605
2460641.979985,1.00413,0.00160,1.0482,0.21,-0.48,13.18,39678
2460641.980620,1.00208,0.00160,1.0492,-1.08,-1.33,12.96,42251
2460641.981261,1.00208,0.00161,1.0503,-0.73,-0.58,14.01,33771
2460641.981903,1.00437,0.00160,1.0514,1.59,-0.03,14.04,34516
2460641.982537,0.99927,0.00160,1.0525,-0.18,-0.26,13.24,39920
2460641.983186,1.00073,0.00160,1.0536,-1.10,-1.38,13.12,40684
2460641.983822,0.99920,0.00160,1.0548,-0.67,-0.40,13.45,37103
2460641.984464,1.00187,0.00160,1.0559,1.37,0.29,13.68,35957
2460641.985106,0.99916,0.00160,1.0571,-0.30,-0.13,13.38,38144
2460641.985740,1.00608,0.00161,1.0582,-0.84,-0.93,13.30,38251
2460641.986382,1.00215,0.00161,1.0595,-1.17,-0.04,13.43,37740
2460641.987017,1.00245,0.00160,1.0607,1.15,0.30,13.29,38489
2460641.987658,1.00142,0.00160,1.0619,0.09,-0.30,13.30,37016
2460641.988299,1.00116,0.00161,1.0631,-0.56,-0.93,13.67,34243
2460641.989574,1.00128,0.00160,1.0657,0.68,0.34,14.79,26590
2460641.990216,1.00227,0.00161,1.0670,0.48,0.43,13.82,33152
2460641.990850,1.00369,0.00161,1.0683,-1.26,-0.71,14.44,29352
2460641.991491,1.00069,0.00160,1.0696,-0.72,0.31,13.89,33882
2460641.992133,1.00106,0.00160,1.0710,1.43,0.88,13.83,32213
2460641.992768,1.00127,0.00160,1.0724,0.11,0.01,13.74,35004
2460641.993409,1.00243,0.00160,1.0737,-1.37,-0.48,14.64,29178
2460641.994050,1.00045,0.00160,1.0752,-0.79,0.27,13.89,33644
2460641.994684,0.99960,0.00160,1.0766,1.57,0.84,13.76,35501
2460641.995339,1.00095,0.00160,1.0780,0.03,-0.09,13.43,39889
2460641.995980,1.00116,0.00160,1.0795,-1.00,-0.39,13.38,38054
2460641.996621,1.00195,0.00160,1.0810,-0.35,0.28,13.56,37317
2460641.997255,1.00204,0.00160,1.0825,0.43,0.83,13.56,36189
2460641.997896,1.00277,0.00160,1.0840,-0.02,0.10,13.33,38275
2460641.998538,0.99775,0.00160,1.0855,-1.06,-0.22,13.38,36837
